chunk_id,text
4852,Medicine Name: Azithromycin. Strength: 100mg. Used for: Acidity. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: 1 tablet at night.
4853,Medicine Name: Amoxicillin. Strength: 500mg. Used for: Fever. Alternative medicines: Zincovit. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
4854,Medicine Name: Ranitidine. Strength: 400mg. Used for: Dehydration. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: 1 tablet at night.
4855,Medicine Name: Crocin. Strength: 500mg. Used for: Cold. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 tablet daily.
4856,Medicine Name: Vitamin C. Strength: 250mg. Used for: Allergy. Alternative medicines: Glimepiride. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
4857,Medicine Name: Paracetamol. Strength: 400mg. Used for: Fever. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 tablet at night.
4858,Medicine Name: Glimepiride. Strength: 500mg. Used for: Fever. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
4859,Medicine Name: Paracetamol. Strength: 100mg. Used for: Cold. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
4860,Medicine Name: Zincovit. Strength: 400mg. Used for: Inflammation. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 tablet daily.
4861,Medicine Name: Diclofenac. Strength: 500mg. Used for: Pain. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 tablet daily.
4862,Medicine Name: Vitamin C. Strength: 200ml. Used for: Pain. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
4863,Medicine Name: Ors. Strength: 500mg. Used for: Pain. Alternative medicines: Metformin. Stock Available: NO. Dosage: 1 tablet after meals.
4864,Medicine Name: Famotidine. Strength: 250mg. Used for: Immunity Boost. Alternative medicines: Electral. Stock Available: YES. Dosage: 1 tablet at night.
4865,Medicine Name: Azithromycin. Strength: 500mg. Used for: Bacterial Infection. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 tablet at night.
4866,Medicine Name: Azithromycin. Strength: 400mg. Used for: Diabetes. Alternative medicines: Vitamin C. Stock Available: YES. Dosage: 1 tablet daily.
4867,Medicine Name: Azithromycin. Strength: 500mg. Used for: Immunity Boost. Alternative medicines: Dolo. Stock Available: NO. Dosage: 1 tablet daily.
4868,Medicine Name: Famotidine. Strength: 650mg. Used for: Inflammation. Alternative medicines: Levocetirizine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
4869,Medicine Name: Paracetamol. Strength: 500mg. Used for: Cold. Alternative medicines: Metformin. Stock Available: YES. Dosage: As directed by doctor.
4870,Medicine Name: Amoxicillin. Strength: 500mg. Used for: Acidity. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 tablet after meals.
4871,Medicine Name: Glimepiride. Strength: 250mg. Used for: Diabetes. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet at night.
4872,Medicine Name: Dolo. Strength: 10ml. Used for: Immunity Boost. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
4873,Medicine Name: Amoxicillin. Strength: 250mg. Used for: Fever. Alternative medicines: Levocetirizine. Stock Available: NO. Dosage: 1 tablet daily.
4874,Medicine Name: Zincovit. Strength: 400mg. Used for: Immunity Boost. Alternative medicines: Amoxicillin. Stock Available: YES. Dosage: 1 tablet at night.
4875,Medicine Name: Ibuprofen. Strength: 400mg. Used for: Immunity Boost. Alternative medicines: Amoxicillin. Stock Available: YES. Dosage: 1 tablet after meals.
4876,Medicine Name: Amoxicillin. Strength: 250mg. Used for: Inflammation. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 tablet after meals.
4877,Medicine Name: Zincovit. Strength: 650mg. Used for: Immunity Boost. Alternative medicines: Dolo. Stock Available: NO. Dosage: As directed by doctor.
4878,Medicine Name: Ranitidine. Strength: 650mg. Used for: Immunity Boost. Alternative medicines: Crocin. Stock Available: YES. Dosage: As directed by doctor.
4879,Medicine Name: Glimepiride. Strength: 100mg. Used for: Inflammation. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 tablet daily.
4880,Medicine Name: Ranitidine. Strength: 500mg. Used for: Fever. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 tablet after meals.
4881,Medicine Name: Glimepiride. Strength: 650mg. Used for: Fever. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 tablet daily.
4882,Medicine Name: Cetirizine. Strength: 500mg. Used for: Allergy. Alternative medicines: Dolo. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
4883,Medicine Name: Azithromycin. Strength: 500mg. Used for: Allergy. Alternative medicines: Ranitidine. Stock Available: YES. Dosage: As directed by doctor.
4884,Medicine Name: Paracetamol. Strength: 400mg. Used for: Acidity. Alternative medicines: Clarithromycin. Stock Available: YES. Dosage: As directed by doctor.
4885,Medicine Name: Ranitidine. Strength: 10ml. Used for: Cold. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 tablet daily.
4886,Medicine Name: Levocetirizine. Strength: 500mg. Used for: Cold. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 tablet daily.
4887,Medicine Name: Metformin. Strength: 500mg. Used for: Throat Infection. Alternative medicines: ORS. Stock Available: NO. Dosage: 1 tablet at night.
4888,Medicine Name: Ranitidine. Strength: 100mg. Used for: Headache. Alternative medicines: Zincovit. Stock Available: YES. Dosage: 1 tablet daily.
4889,Medicine Name: Amoxicillin. Strength: 250mg. Used for: Bacterial Infection. Alternative medicines: Clarithromycin. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
4890,Medicine Name: Metformin. Strength: 650mg. Used for: Diabetes. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet after meals.
4891,Medicine Name: Electral. Strength: 10ml. Used for: Pain. Alternative medicines: Clarithromycin. Stock Available: NO. Dosage: 1 tablet daily.
4892,Medicine Name: Levocetirizine. Strength: 10ml. Used for: Fever. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 tablet after meals.
4893,Medicine Name: Insulin. Strength: 10ml. Used for: Immunity Boost. Alternative medicines: Diclofenac. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
4894,Medicine Name: Ibuprofen. Strength: 400mg. Used for: Diabetes. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: 1 tablet after meals.
4895,Medicine Name: Azithromycin. Strength: 250mg. Used for: Allergy. Alternative medicines: Ranitidine. Stock Available: YES. Dosage: 1 tablet after meals.
4896,Medicine Name: Metformin. Strength: 200ml. Used for: Throat Infection. Alternative medicines: Dolo. Stock Available: NO. Dosage: As directed by doctor.
4897,Medicine Name: Famotidine. Strength: 500mg. Used for: Allergy. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 tablet daily.
4898,Medicine Name: Metformin. Strength: 100mg. Used for: Allergy. Alternative medicines: Famotidine. Stock Available: NO. Dosage: 1 tablet after meals.
4899,Medicine Name: Dolo. Strength: 400mg. Used for: Throat Infection. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: 1 tablet daily.
4900,Medicine Name: Dolo. Strength: 200ml. Used for: Bacterial Infection. Alternative medicines: Metformin. Stock Available: YES. Dosage: 1 tablet at night.
4901,Medicine Name: Electral. Strength: 200ml. Used for: Pain. Alternative medicines: Glimepiride. Stock Available: YES. Dosage: 1 tablet after meals.
4902,Medicine Name: Insulin. Strength: 100mg. Used for: Fever. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 tablet at night.
4903,Medicine Name: Diclofenac. Strength: 250mg. Used for: Bacterial Infection. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: 1 tablet at night.
4904,Medicine Name: Azithromycin. Strength: 250mg. Used for: Immunity Boost. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 tablet daily.
4905,Medicine Name: Vitamin C. Strength: 200ml. Used for: Cold. Alternative medicines: Electral. Stock Available: NO. Dosage: As directed by doctor.
4906,Medicine Name: Crocin. Strength: 650mg. Used for: Fever. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 tablet after meals.
4907,Medicine Name: Levocetirizine. Strength: 650mg. Used for: Acidity. Alternative medicines: Crocin. Stock Available: YES. Dosage: 1 tablet at night.
4908,Medicine Name: Ranitidine. Strength: 200ml. Used for: Immunity Boost. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
4909,Medicine Name: Glimepiride. Strength: 250mg. Used for: Bacterial Infection. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 tablet at night.
4910,Medicine Name: Electral. Strength: 100mg. Used for: Immunity Boost. Alternative medicines: Glimepiride. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
4911,Medicine Name: Crocin. Strength: 100mg. Used for: Throat Infection. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 tablet after meals.
4912,Medicine Name: Amoxicillin. Strength: 250mg. Used for: Inflammation. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
4913,Medicine Name: Amoxicillin. Strength: 400mg. Used for: Dehydration. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: 1 tablet daily.
4914,Medicine Name: Amoxicillin. Strength: 100mg. Used for: Dehydration. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 tablet daily.
4915,Medicine Name: Diclofenac. Strength: 250mg. Used for: Acidity. Alternative medicines: Electral. Stock Available: YES. Dosage: 1 tablet after meals.
4916,Medicine Name: Paracetamol. Strength: 100mg. Used for: Pain. Alternative medicines: Dolo. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
4917,Medicine Name: Ibuprofen. Strength: 500mg. Used for: Allergy. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
4918,Medicine Name: Ibuprofen. Strength: 500mg. Used for: Headache. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
4919,Medicine Name: Famotidine. Strength: 400mg. Used for: Pain. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: 1 tablet at night.
4920,Medicine Name: Insulin. Strength: 100mg. Used for: Cold. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
4921,Medicine Name: Paracetamol. Strength: 200ml. Used for: Throat Infection. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: As directed by doctor.
4922,Medicine Name: Zincovit. Strength: 400mg. Used for: Headache. Alternative medicines: ORS. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
4923,Medicine Name: Dolo. Strength: 250mg. Used for: Allergy. Alternative medicines: Insulin. Stock Available: YES. Dosage: As directed by doctor.
4924,Medicine Name: Ibuprofen. Strength: 100mg. Used for: Headache. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 tablet at night.
4925,Medicine Name: Zincovit. Strength: 200ml. Used for: Allergy. Alternative medicines: Dolo. Stock Available: NO. Dosage: 1 tablet at night.
4926,Medicine Name: Insulin. Strength: 100mg. Used for: Fever. Alternative medicines: Electral. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
4927,Medicine Name: Cetirizine. Strength: 200ml. Used for: Cold. Alternative medicines: Ibuprofen. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
4928,Medicine Name: Electral. Strength: 500mg. Used for: Fever. Alternative medicines: Famotidine. Stock Available: YES. Dosage: 1 tablet at night.
4929,Medicine Name: Azithromycin. Strength: 100mg. Used for: Immunity Boost. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
4930,Medicine Name: Vitamin C. Strength: 100mg. Used for: Allergy. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 tablet daily.
4931,Medicine Name: Ors. Strength: 200ml. Used for: Bacterial Infection. Alternative medicines: Diclofenac. Stock Available: NO. Dosage: 1 tablet daily.
4932,Medicine Name: Ors. Strength: 400mg. Used for: Diabetes. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 tablet at night.
4933,Medicine Name: Zincovit. Strength: 650mg. Used for: Inflammation. Alternative medicines: Ibuprofen. Stock Available: YES. Dosage: As directed by doctor.
4934,Medicine Name: Glimepiride. Strength: 200ml. Used for: Allergy. Alternative medicines: Metformin. Stock Available: YES. Dosage: 1 tablet daily.
4935,Medicine Name: Ranitidine. Strength: 650mg. Used for: Diabetes. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: 1 tablet after meals.
4936,Medicine Name: Dolo. Strength: 650mg. Used for: Allergy. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
4937,Medicine Name: Ors. Strength: 200ml. Used for: Diabetes. Alternative medicines: Amoxicillin. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
4938,Medicine Name: Dolo. Strength: 100mg. Used for: Pain. Alternative medicines: Zincovit. Stock Available: YES. Dosage: 1 tablet daily.
4939,Medicine Name: Levocetirizine. Strength: 250mg. Used for: Bacterial Infection. Alternative medicines: ORS. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
4940,Medicine Name: Electral. Strength: 250mg. Used for: Pain. Alternative medicines: Zincovit. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
4941,Medicine Name: Ranitidine. Strength: 250mg. Used for: Diabetes. Alternative medicines: Glimepiride. Stock Available: YES. Dosage: 1 tablet after meals.
4942,Medicine Name: Insulin. Strength: 400mg. Used for: Immunity Boost. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: As directed by doctor.
4943,Medicine Name: Cetirizine. Strength: 250mg. Used for: Immunity Boost. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: 1 tablet after meals.
4944,Medicine Name: Levocetirizine. Strength: 650mg. Used for: Throat Infection. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
4945,Medicine Name: Dolo. Strength: 250mg. Used for: Dehydration. Alternative medicines: Zincovit. Stock Available: YES. Dosage: 1 tablet after meals.
4946,Medicine Name: Ranitidine. Strength: 200ml. Used for: Fever. Alternative medicines: Famotidine. Stock Available: YES. Dosage: 1 tablet daily.
4947,Medicine Name: Cetirizine. Strength: 250mg. Used for: Headache. Alternative medicines: Ranitidine. Stock Available: YES. Dosage: 1 tablet daily.
4948,Medicine Name: Diclofenac. Strength: 650mg. Used for: Bacterial Infection. Alternative medicines: Electral. Stock Available: NO. Dosage: As directed by doctor.
4949,Medicine Name: Ranitidine. Strength: 500mg. Used for: Throat Infection. Alternative medicines: Clarithromycin. Stock Available: YES. Dosage: 1 tablet at night.
4950,Medicine Name: Ors. Strength: 500mg. Used for: Immunity Boost. Alternative medicines: Ibuprofen. Stock Available: YES. Dosage: 1 tablet at night.
4951,Medicine Name: Metformin. Strength: 10ml. Used for: Throat Infection. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
4952,Medicine Name: Amoxicillin. Strength: 500mg. Used for: Bacterial Infection. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
4953,Medicine Name: Cetirizine. Strength: 400mg. Used for: Diabetes. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: 1 tablet at night.
4954,Medicine Name: Dolo. Strength: 650mg. Used for: Allergy. Alternative medicines: Crocin. Stock Available: YES. Dosage: 1 tablet at night.
4955,Medicine Name: Famotidine. Strength: 650mg. Used for: Cold. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
4956,Medicine Name: Levocetirizine. Strength: 400mg. Used for: Diabetes. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: As directed by doctor.
4957,Medicine Name: Ranitidine. Strength: 200ml. Used for: Headache. Alternative medicines: Metformin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
